id,verb,domain,item,decision
165,Advise,Justice,Which personalized rehabilitation programs to offer to offenders,Yes
165,Advise,Healthcare,Whether to perform a surgery,No
165,Advise,Healthcare,Who to allocate ventilators to,No
165,Advise,Healthcare,Which personalised treatments to recommend to patients,Yes
165,Advise,Healthcare,When to withdraw life support,No
165,Advise,Military,How to allocate medical resources on the battlefield,Yes
165,Advise,Social media,Which online videos to remove as deep fakes,No
165,Advise,Government,Who qualifies for government welfare programs,Yes
165,Advise,Government,How to allocate public healthcare funding,Yes
165,Advise,Finance,Whether to invest in particular stocks,Yes
165,Advise,Finance,Who qualifies for mortgage approval,Yes
165,Advise,Finance,Which customers receive credit card limit increases,Yes
165,Advise,Education,Which students to admit to schools and universities,Yes
166,Decide,Transport,Which pedestrian to hit in a car accident,No
166,Decide,Transport,Which vehicles get priority at traffic lights and intersections,No
166,Decide,Justice,Who police should stop and search,Yes
166,Decide,Justice,Which neighborhoods should have more police patrols,No
166,Decide,Healthcare,When to withdraw life support,No
166,Decide,Business,Who to hire for a job,No
166,Decide,Business,Whether to extend an employee’s contract,No
166,Decide,Disaster relief,Who should receive medical treatment after natural disasters,No
166,Decide,Social media,Which online content to remove as misinformation,No
166,Decide,Government,Which refugees should be given asylum,No
166,Decide,Government,Which environmental policies to implement,No
166,Decide,Finance,Whether to invest in particular stocks,Yes
166,Decide,Education,Which grades to give students,No
166,Decide,Education,Which career paths to recommend to students,Yes
166,Decide,Education,Which students should receive disciplinary action,No
166,Advise,Transport,Whether to prioritise the safety of passengers or pedestrians in a car accident,No
166,Advise,Transport,Whether to override a human driver's commands for safety reasons,No
166,Advise,Justice,Who police should stop and search,Yes
166,Advise,Justice,Which personalized rehabilitation programs to offer to offenders,No
166,Advise,Healthcare,Whether to perform a surgery,No
166,Advise,Business,Who to hire for a job,No
166,Advise,Business,Who to invite to a job interview,No
166,Advise,Military,Which areas to target in military operations,Yes
166,Advise,Social media,Which news articles to present to users on social media,Yes
166,Advise,Social media,Whether social media users are mental health risks,Yes
166,Advise,Government,Which refugees should be given asylum,No
166,Advise,Government,Who gets audited for tax fraud,Yes
166,Advise,Finance,Who qualifies for mortgage approval,Yes
166,Advise,Education,Which students require additional academic support,Yes
166,Advise,Education,Which students should receive disciplinary action,No
167,Decide,Transport,Which vehicles get priority at traffic lights and intersections,No
167,Decide,Transport,Which areas should have more traffic enforcement,Yes
167,Decide,Justice,Whether to grant parole to prisoners,No
167,Decide,Justice,Who police should stop and search,No
167,Decide,Business,Who to hire for a job,No
167,Decide,Business,Who gets promoted within a company,No
167,Decide,Military,How to allocate medical resources on the battlefield,No
167,Decide,Disaster relief,How to allocate volunteers after natural disasters,Yes
167,Decide,Social media,Which online content to remove as misinformation,Yes
167,Decide,Social media,Whether social media users are mental health risks,Yes
167,Decide,Social media,Which social media accounts to ban for harmful behavior,Yes
167,Decide,Government,Which environmental policies to implement,Yes
167,Decide,Government,How to allocate public healthcare funding,No
167,Decide,Education,Which grades to give students,No
167,Decide,Education,Which career paths to recommend to students,No
167,Advise,Transport,Which pedestrian to hit in a car accident,No
167,Advise,Transport,Whether to override a human driver's commands for safety reasons,Yes
167,Advise,Justice,Who police should stop and search,No
167,Advise,Healthcare,Who should receive mental health support,Yes
167,Advise,Business,Whether to extend an employee’s contract,Yes
167,Advise,Military,Where to fire missiles in military operations,No
167,Advise,Military,Whether to launch cyber counterattacks,No
167,Advise,Military,Whether to authorise drone strikes,No
167,Advise,Disaster relief,How to allocate volunteers after natural disasters,Yes
167,Advise,Social media,Which online content to remove as misinformation,Yes
167,Advise,Social media,Which online videos to remove as deep fakes,Yes
167,Advise,Finance,Whether to invest in particular stocks,No
167,Advise,Finance,Who qualifies for mortgage approval,Yes
167,Advise,Education,Which students require additional academic support,Yes
167,Advise,Education,Which career paths to recommend to students,No
168,Decide,Transport,Which vehicles get priority at traffic lights and intersections,No
168,Decide,Transport,Whether to override a human driver's commands for safety reasons,No
168,Decide,Justice,Whether to grant parole to prisoners,No
168,Decide,Business,Who to hire for a job,Yes
168,Decide,Business,Who gets promoted within a company,No
168,Decide,Military,Where to fire missiles in military operations,No
168,Decide,Military,Which areas to target in military operations,No
168,Decide,Disaster relief,Where to allocate resources after natural disasters,No
168,Decide,Disaster relief,Who gets priority access to shelters after natural disasters,No
168,Decide,Social media,How to moderate online discussions on controversial topics,Yes
168,Decide,Government,Who qualifies for government welfare programs,No
168,Decide,Government,Which environmental policies to implement,No
168,Decide,Finance,Whether to invest in particular stocks,No
168,Decide,Finance,Which customers receive credit card limit increases,No
168,Decide,Education,Which students to admit to schools and universities,No
168,Advise,Transport,Which pedestrian to hit in a car accident,No
168,Advise,Transport,Whether to prioritise the safety of passengers or pedestrians in a car accident,No
168,Advise,Transport,Which vehicles get priority at traffic lights and intersections,No
168,Advise,Transport,How to allocate ridesharing vehicles to customers,Yes
168,Advise,Healthcare,Which personalised treatments to recommend to patients,Yes
168,Advise,Healthcare,Who gets an organ transplant,No
168,Advise,Healthcare,When to withdraw life support,No
168,Advise,Business,The salary to offer prospective employees,No
168,Advise,Business,Who gets promoted within a company,No
168,Advise,Disaster relief,Who to evacuate during natural disasters,No
168,Advise,Social media,Which online content to remove as misinformation,Yes
168,Advise,Social media,Which online videos to remove as deep fakes,Yes
168,Advise,Government,Who to target with political messaging,Yes
168,Advise,Education,Which grades to give students,Yes
168,Advise,Education,Which students should receive disciplinary action,No
169,Decide,Justice,Who police should stop and search,No
169,Decide,Healthcare,Which personalised treatments to recommend to patients,Yes
169,Decide,Business,Who to hire for a job,No
169,Decide,Business,Who gets promoted within a company,No
169,Decide,Military,Whether to launch cyber counterattacks,No
169,Decide,Military,How to allocate medical resources on the battlefield,No
169,Decide,Disaster relief,Who should receive medical treatment after natural disasters,No
169,Decide,Disaster relief,Where to deploy rescue teams after natural disasters,No
169,Decide,Disaster relief,Who gets priority access to shelters after natural disasters,No
169,Decide,Social media,Which social media accounts to ban for harmful behavior,No
169,Decide,Government,Who to target with political messaging,Yes
169,Decide,Government,Who qualifies for government welfare programs,No
169,Decide,Government,How to allocate public healthcare funding,No
169,Decide,Finance,Which premiums to set in insurance policies,Yes
169,Decide,Education,Which students should receive scholarships,No
169,Advise,Transport,Whether to override a human driver's commands for safety reasons,Yes
169,Advise,Justice,Whether to release convicted criminals from jail,No
169,Advise,Justice,Whether to grant parole to prisoners,No
169,Advise,Justice,The length of jail sentences for criminals,No
